COLLECTION_DATE,REVENUE_HEAD_ID,REVENUE_DESC,COLLECTION_AMOUNT
2024-01-18,11121,निकायको मुनाफामा लाग्ने कर-सरकारी संस्थान,42339
2024-01-18,11122,निकायको मुनाफामा लाग्ने कर - पब्लिक लिमिटेड कम्पनी,3861029
2024-01-18,11123,निकायको मुनाफामा लाग्ने कर – प्राइभेट लिमिटेड कम्पनी,46013843
2024-01-18,11124,निकायको मुनाफामा लाग्ने कर – अन्य संस्था,17836037
2024-01-18,11125,पूँजीगतलाभ कर - निकाय,1594624
2024-01-18,11126,आकस्मिक लाभ कर,106525
2024-01-18,11131,"सम्पत्ती, बहाल तथा पट्टा वापतको आयमा लाग्ने कर",8072524
2024-01-18,11132,व्याजमालाग्ने कर,12571369
2024-01-18,11133,लाभांशमालाग्ने कर,5089301
2024-01-18,11139,अन्यआयमा लाग्ने कर,1734123
2024-01-18,11211,पारिश्रमिकमाआधारित सामाजिक सुरक्षा कर,33119242
2024-01-18,11419,बाँडफाँड हुने बाहेक अन्य स्रोत बाट प्राप्त मूल्य अभिबृद्धि कर,69654
2024-01-18,11422,अन्त:शुल्क आयात,48714255
2024-01-18,11423,स्वास्थ जोखिम कर स्वदेशि उत्पादन,6084690
2024-01-18,11452,बस्तुको उपयोग तथा  उपयोगको अनुमतिमा लाग्ने अन्य कर,431830
2024-01-18,11453,सडकमर्मत तथा सुधार दस्तुर,8440000
2024-01-18,11454,सडकनिर्माण तथा सम्भार दस्तुर,9769652
2024-01-18,11455,पूर्वाधारकर,22560000
2024-01-18,11461,वस्तु तथा सेवामा लाग्ने अन्य कर,540505
2024-01-18,11511,भंसार महसुल - आयात,313733838
2024-01-18,11521,भंसार महसुल -निर्यात,206328
2024-01-18,11522,निर्यातसेवा शुल्क,11500
2024-01-18,11561,कृषिसुधार शुल्क,14585172
2024-01-18,11562,भंसारसम्बन्धी अन्य आय,533000
2024-01-18,11611,व्यवसायले भुक्तानी गर्ने,2100
2024-01-18,14151,सरकारीसम्पत्तीको वहालबाट प्राप्त आय,116601
2024-01-18,14157,बाँडफाँड भई प्राप्त दहत्तर बहत्तरको विक्रिबाट प्राप्त हुने आय ,1588491
2024-01-18,14192,पदयात्रा शुल्क,1000
2024-01-18,14194,वैदेशिक रोजगार सेवा शुल्क,36000
2024-01-18,14211,कृषिउत्पादनको विक्रीबाट प्राप्त रकम,81861
2024-01-18,14212,सरकारीसम्पतीको विक्रीबाट प्राप्त रकम,2707147
2024-01-18,14213,अन्यविक्रीबाट प्राप्त रकम,593860
2024-01-18,14217,नहर तथा कुलो उपयोग वापतको शुल्क,100
2024-01-18,14219,अन्यसेवा शुल्क तथा विक्री,595700
2024-01-18,14221,न्यायिकदस्तूर,6256980
2024-01-18,14222,हुलाकसेवा शुल्क,1157149
2024-01-18,14223,शिक्षाक्षेत्रको आम्दानी,320000
2024-01-18,14224,परीक्षाशुल्क,7262550
2024-01-18,14225,यातायातक्षेत्रको आम्दानी,5849912
2024-01-18,14226,आयातनिर्यात इजाजत पत्र दस्तूर,399675
2024-01-18,14227,राहदानीशुल्क,31443260
2024-01-18,14228,भिसाशुल्क,8361751
2024-01-18,14229,अन्यप्रशासनिक सेवा शुल्क,6849964
2024-01-18,14251,कम्पनी रजिष्ट्रेशन दस्तुर,2072440
2024-01-18,14252,एजेन्सी रजिष्ट्रेशन दस्तुर,8000
2024-01-18,14253,व्यावसाय रजिष्ट्रेशन दस्तुर,1700765
2024-01-18,14254,रेडियो/ एफ.एम.सञ्चालन दस्तुर,7432
2024-01-18,14255,टेलिभिजन सञ्चालन दस्तुर,15272
2024-01-18,14256,"चालक अनुमति पत्र, सवारी दर्ता किताब (Blue book) सम्बन्धी दस्तुर",17324822
2024-01-18,14257,हातहतियारको इजाजतपत्र दस्तूर,109000
2024-01-18,14264,वन क्षेत्रको  अन्य आय,303471
2024-01-18,14265,अन्य क्षेत्रको आय,11671
2024-01-18,14311,"न्यायिकदण्ड,जरिवाना र जफत",536654
2024-01-18,14312,"प्रशासनिकदण्ड,जरिवाना र जफत",7034895
2024-01-18,14313,धरौटी सदरस्याहा,5158918
2024-01-18,14521,प्रदुषणनियन्त्रण शुल्क,5880
2024-01-18,14529,अन्यराजस्व,1151835
2024-01-18,15111,बेरूजू,8935590
2024-01-18,15112,निकासा फिर्ता,57814
2024-01-18,15113,अनुदान फिर्ता,114623
2024-01-18,33311,मू. अ. कर–उत्पादन,11611450
2024-01-18,33312,मू. अ. कर-आयात,368993233
2024-01-18,33313,मू. अ. कर -वस्तु बिक्री र वितरण,24493100
2024-01-18,33314,मू. अ. कर -परामर्श तथा ठेक्का,118677447
2024-01-18,33315,मू. अ. कर -पर्यटन सेवा संकलन,1863346
2024-01-18,33316,"मू. अ. कर -संचार सेवा, विमा, हवाई उडान र अन्य सेवा संकलन",1305689
2024-01-18,33317,मू. अ. कर -बेदर्तावालाबाट गर्ने संकलन,11603691
2024-01-18,33331,अन्त:शुल्क -सुर्तिजन्य पदार्थ,71153655
2024-01-18,33332,अन्त:शुल्क –मदिरा,45411663
2024-01-18,33333,अन्त:शुल्क –बियर,17734980
2024-01-18,33334,अन्त:शुल्क -अन्य औद्योगिक उत्पादन,3348327
2024-01-18,33341,सवारीसाधन कर ,72749644
2024-01-18,33361,वन क्षेत्रको रोयल्टी,1616635
2024-01-18,33362,खानी तथा खनिज सम्बन्धी रोयल्टी,28513332
2024-01-18,33364,विद्युत सम्बन्धी रोयल्टी,701726
2024-01-19,11111,एकलौटीफर्म तथा व्यक्तिगत आयमा लाग्ने कर,36236115
